Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
27-08-2007,21:08:00,2.43,0.146,235.14,10.4,0,0,17
17-01-2007,18:10:00,1.7,0.104,240.67,7,0,1,0
17-05-2008,10:23:00,2.356,0.55,237.65,10.2,0,2,29
25-09-2007,18:35:00,0.598,0,236.43,2.4,0,0,0
24-06-2010,13:58:00,0.266,0.086,240.04,1.2,0,0,1
22-03-2008,04:22:00,0.394,0.222,242.43,1.8,0,1,0
12-05-2007,04:25:00,0.152,0,234.74,0.6,0,0,0
29-05-2007,11:58:00,0.854,0.082,234.82,3.8,0,1,0
23-04-2009,14:52:00,0.31,0,242.03,1.4,0,0,1
25-05-2009,19:58:00,0.58,0.176,235.62,2.6,0,0,0
05-03-2008,04:23:00,0.224,0,244.06,1,0,0,0
27-05-2009,04:15:00,0.41,0.192,234.96,1.8,0,1,1
27-04-2009,08:37:00,1.614,0.238,240.84,6.8,1,0,18
25-10-2010,12:19:00,0.432,0.176,242.82,2,0,0,1
19-12-2009,10:51:00,1.84,0.296,242.31,7.6,0,0,19
28-06-2009,09:20:00,0.322,0.144,244.92,1.4,0,2,1
13-09-2008,09:40:00,1.226,0,239.74,5,0,0,19
13-02-2009,17:26:00,1.87,0.096,243.07,7.6,0,0,18
24-10-2010,08:24:00,0.36,0.084,243.5,1.4,0,2,1
14-11-2008,00:00:00,0.308,0.05,244.27,1.4,0,0,0
07-11-2010,23:39:00,0.362,0.09,241.31,1.6,0,0,0
14-10-2010,18:39:00,0.432,0.096,239.53,2,0,0,0
18-03-2010,21:14:00,1.272,0.174,238.13,5.4,1,1,0
23-11-2007,09:53:00,1.354,0.072,239.19,5.6,0,2,17
16-03-2008,18:23:00,3.144,0.164,237.32,13.2,38,0,0
05-10-2009,10:02:00,1.28,0.052,240.11,5.2,0,0,18
11-05-2008,15:53:00,1.99,0.14,241.72,8.2,0,0,19
10-08-2009,07:38:00,0.83,0.138,240.5,4.4,0,0,1
16-11-2007,14:42:00,1.46,0.06,240.16,6,0,2,18
01-10-2010,19:22:00,1.048,0.282,236.93,4.6,0,1,0
18-04-2008,08:33:00,1.856,0.158,239.74,7.8,0,1,18
26-08-2009,16:28:00,0.226,0.118,242.37,1,0,0,1
31-01-2008,05:52:00,0.402,0.072,243.13,1.8,0,0,0
08-06-2008,15:23:00,3.956,0.2,240.09,16.4,38,0,18
27-10-2009,17:08:00,0.382,0.216,243.29,1.8,0,1,1
04-04-2007,12:43:00,1.59,0.072,239.63,6.6,0,0,17
21-08-2009,09:46:00,0.242,0.114,239.16,1,0,0,1
30-10-2009,12:35:00,0.22,0,242.97,0.8,0,0,1
17-06-2009,22:51:00,1.194,0.068,242.59,4.8,0,0,1
18-05-2007,03:17:00,0.286,0.056,237.07,1.2,0,0,0
08-06-2010,03:30:00,0.432,0.328,242.18,2.2,0,2,1
15-11-2010,04:41:00,0.314,0.068,245.94,1.2,0,0,0
14-07-2009,09:50:00,0.306,0.258,242.7,1.6,0,1,0
01-03-2007,16:39:00,1.436,0.224,238.9,6,0,2,17
06-07-2009,11:58:00,1.012,0.362,241.95,4.4,0,1,12
22-01-2010,12:27:00,1.38,0.098,241.06,5.6,0,1,19
14-11-2008,23:32:00,0.34,0,244.66,1.4,0,0,0
26-01-2009,19:45:00,2.412,0,242.21,10,0,0,18
12-02-2009,14:10:00,1.294,0.048,239.9,5.4,0,0,17
13-03-2009,17:58:00,1.35,0,242.2,5.6,0,0,18
19-04-2008,17:11:00,1.764,0.182,239.36,7.4,0,0,18
04-05-2007,16:44:00,1.32,0.214,235.06,5.6,0,1,17
22-09-2009,21:30:00,1.88,0.212,241.42,7.8,1,0,13
17-02-2009,13:48:00,0.27,0.048,239.92,1,0,0,0
14-03-2009,13:20:00,1.37,0,244.45,5.6,0,0,18
26-04-2007,22:49:00,2.28,0.308,237.85,9.6,0,1,0
25-03-2007,16:05:00,2.994,0.352,241.37,12.4,38,2,0
09-05-2010,05:53:00,0.334,0.096,243.04,1.4,0,0,1
22-04-2009,14:16:00,1.678,0.222,243.26,7,0,0,21
22-02-2008,17:32:00,0.334,0.09,239.76,1.4,0,1,0
02-01-2010,06:12:00,0.336,0.14,246.81,1.4,0,0,1
15-03-2008,19:09:00,1.458,0.174,238.1,6.2,0,0,0
26-08-2009,22:00:00,1.24,0.068,241.85,5.2,0,0,1
01-11-2009,23:08:00,1.992,0.07,242.83,8.2,0,0,19
05-03-2010,07:53:00,0.488,0.206,242.41,2.2,0,0,1
26-12-2006,11:55:00,2.38,0.082,239.48,10,0,0,18
30-03-2009,14:31:00,0.346,0.08,245.45,1.4,0,0,0
06-05-2008,08:03:00,1.486,0.232,239.76,6.2,0,2,19
26-08-2008,05:15:00,0.08,0,239.91,0.2,0,0,0
24-01-2007,06:24:00,2.32,0,242.33,9.4,0,0,0
30-05-2009,08:40:00,1.386,0.048,236.23,5.8,0,0,18
06-02-2010,09:56:00,1.752,0.18,236.63,7.4,0,1,18
11-01-2007,23:35:00,1.392,0.266,243.68,5.8,0,1,0
24-11-2009,11:48:00,0.434,0.114,243.06,1.8,0,0,1
23-06-2010,22:31:00,1.38,0.428,239.87,6,0,1,1
08-02-2010,06:52:00,2.574,0.198,241.13,10.8,0,1,18
13-10-2009,04:23:00,0.222,0,242.07,0.8,0,0,1
05-03-2007,09:51:00,1.372,0.086,240.33,5.6,0,2,18
04-11-2007,03:09:00,0.292,0.104,243.28,1.2,0,1,0
20-09-2009,11:06:00,0.208,0,240.72,1,0,0,1
22-11-2009,06:12:00,0.328,0.11,244.86,1.4,0,0,0
24-10-2007,09:18:00,1.354,0.064,239.66,5.6,0,0,17
21-05-2010,13:55:00,0.292,0,240.05,1.2,0,0,1
17-09-2007,15:55:00,0.188,0.092,239.97,0.8,0,1,0
29-06-2009,04:18:00,0.44,0.098,243.87,1.8,0,0,0
15-02-2007,20:39:00,2.792,0.132,237.85,11.8,0,0,17
12-02-2007,13:35:00,0.344,0.082,241.18,1.4,0,0,0
22-07-2010,11:48:00,0.342,0.24,241.24,1.6,0,2,1
15-07-2010,09:56:00,0.76,0.09,241.5,3.2,0,1,1
08-11-2007,20:02:00,2.382,0.36,237.23,10,1,0,0
18-06-2007,02:15:00,0.194,0.106,239.33,0.8,0,0,0
03-01-2008,14:04:00,0.256,0,245.61,1,0,0,0
11-11-2009,19:03:00,3.254,0.172,237.97,13.8,0,22,0
18-03-2008,17:04:00,2.74,0.104,238.12,11.6,0,22,18
07-01-2007,00:48:00,0.312,0.142,241,1.4,0,0,0
27-09-2009,22:11:00,1.766,0.132,240.34,7.4,1,1,18
06-11-2007,00:07:00,2.476,0.106,240.05,10.2,0,0,17
25-05-2009,13:29:00,0.538,0.13,234.59,2.4,0,2,1
29-04-2009,17:33:00,1.034,0,241.63,4.4,0,0,1
12-11-2010,22:12:00,0.318,0.09,238.75,1.4,0,0,0
25-02-2008,10:30:00,0.212,0,239.69,0.8,0,0,0
28-08-2008,03:34:00,0.08,0,238.95,0.2,0,0,1
02-12-2008,16:52:00,1.738,0.074,242.14,7.2,0,0,0
18-05-2008,22:38:00,2.882,0.17,241.65,12.2,0,34,0
09-03-2010,05:02:00,0.368,0.14,248.19,1.6,0,0,1
13-01-2007,21:00:00,5.486,0.152,231.81,23.6,37,0,17
16-03-2009,13:18:00,1.412,0.058,244.15,5.8,0,0,18
04-03-2008,18:29:00,1.434,0.178,238.63,6,0,2,17
30-05-2010,18:46:00,2.226,0.228,239.96,9.2,0,4,18
20-11-2010,20:31:00,1.564,0.048,238.15,6.6,0,0,0
08-06-2007,19:50:00,5.948,0.48,236.31,25.2,38,29,17
13-04-2009,05:12:00,0.418,0.13,241.32,1.8,0,0,1
21-03-2009,13:45:00,0.54,0.07,241.07,2.6,0,0,0
02-02-2010,07:29:00,1.814,0.192,238.86,7.6,0,0,23
19-12-2007,08:48:00,2.118,0,241.88,8.6,0,0,18
05-02-2007,08:16:00,2.04,0.36,240.8,8.6,0,1,18
26-01-2008,13:05:00,1.55,0.046,242.69,6.4,0,0,18
17-03-2010,15:12:00,1.536,0.128,245.95,6.2,0,1,19
22-08-2009,23:38:00,1.068,0.498,240.35,4.8,0,1,13
12-12-2007,18:22:00,2.1,0.092,237.37,8.8,0,0,0
06-05-2008,07:36:00,1.63,0,236.64,6.8,0,0,18
26-06-2009,23:58:00,1.378,0.186,242.22,5.8,0,0,1
29-09-2007,05:02:00,0.292,0.074,240.84,1.2,0,0,0
18-07-2010,10:17:00,0.234,0.092,240.94,1,0,0,1
28-12-2007,13:30:00,1.872,0.076,242.63,7.6,0,0,18
01-09-2008,14:30:00,0.496,0.208,240.71,2.4,0,0,0
26-09-2009,14:19:00,0.444,0.26,239.12,2.2,0,0,1
14-12-2007,11:43:00,1.282,0,239.45,5.2,0,0,18
03-11-2010,16:31:00,0.332,0.104,244.67,1.4,0,1,1
19-07-2009,01:12:00,1.458,0.504,242.52,6.4,0,2,1
05-08-2008,15:06:00,0.078,0,239.1,0.2,0,0,1
24-04-2008,13:42:00,0.32,0.082,240.77,1.4,0,0,1
16-11-2009,17:44:00,0.22,0,241.9,0.8,0,0,1
30-10-2010,20:53:00,4.754,0.088,240.98,20,33,0,18
24-01-2008,12:21:00,0.284,0,242.65,1.4,0,0,0
03-02-2009,11:05:00,1.65,0,242.58,6.8,0,0,18
03-04-2010,01:28:00,0.478,0.344,243.27,2.4,0,1,1
31-05-2009,01:43:00,0.32,0.208,241.28,1.6,0,0,1
01-11-2008,18:19:00,0.492,0,238.46,2.4,0,0,0
10-12-2009,01:25:00,0.332,0.128,242.64,1.4,0,1,1
26-02-2010,05:55:00,0.426,0.194,240.1,1.8,0,2,1
16-01-2009,19:47:00,7.242,0.398,238.8,30.6,23,36,18
29-06-2008,03:28:00,0.472,0.194,238.97,2.2,0,2,1
24-10-2007,15:50:00,0.332,0,245.55,1.4,0,0,0
22-08-2010,19:42:00,?,?,?,?,?,?,
24-03-2007,21:50:00,5.102,0.206,233.09,21.8,36,0,17
03-09-2008,17:46:00,0.148,0,241.48,0.6,0,0,0
14-03-2009,19:54:00,2.608,0.054,238.22,10.8,0,0,18
10-07-2007,06:51:00,0.234,0.116,242.33,1,0,0,0
04-10-2009,23:02:00,1.876,0.198,240.77,7.8,0,0,26
14-09-2007,14:20:00,0.12,0,238.25,0.6,0,0,0
17-10-2008,21:11:00,4.372,0.092,235.73,18.4,36,0,0
16-01-2010,14:59:00,1.552,0.242,247.46,6.2,0,0,20
23-06-2009,16:25:00,0.158,0,243.07,0.8,0,0,1
19-07-2010,22:51:00,1.076,0.206,243.1,4.4,0,2,1
26-02-2008,05:50:00,0.296,0.094,240.29,1.2,0,1,0
16-03-2007,08:47:00,3.612,0,234.84,15.2,37,0,17
06-06-2008,11:10:00,0.33,0.22,240.17,1.6,0,0,0
16-06-2009,12:39:00,1.608,0.416,241.71,6.8,0,0,19
09-02-2009,01:25:00,0.248,0,246.08,1,0,0,0
03-06-2009,20:10:00,0.676,0.344,244.17,3.2,0,0,1
25-04-2007,08:19:00,2.47,0,232.81,10.6,0,0,17
24-10-2010,03:09:00,1.254,0.084,245.21,5,0,1,0
02-09-2007,16:31:00,1.68,0.096,238.83,7.2,0,1,18
01-08-2008,05:51:00,0.288,0.164,238.98,1.4,0,1,1
22-02-2008,11:25:00,0.48,0.086,239.37,2.2,0,0,0
13-12-2007,23:49:00,0.248,0,244.61,1,0,0,0
10-10-2008,06:25:00,0.342,0.116,237.51,1.4,0,0,1
06-05-2010,13:01:00,1.296,0.056,237.36,5.4,0,0,17
28-12-2009,03:00:00,1.396,0,246.64,5.6,0,0,19
05-03-2008,07:26:00,0.324,0.106,243.04,1.4,0,0,0
11-01-2007,23:52:00,1.224,0,243.46,5,0,0,0
05-02-2010,08:48:00,1.652,0.06,239.94,6.8,0,0,18
10-08-2007,07:23:00,0.174,0.092,235.02,0.8,0,0,0
16-08-2010,04:34:00,0.198,0,240.9,1.2,0,0,1
27-03-2007,10:56:00,0.314,0.108,240.06,1.4,0,0,0
10-09-2010,14:29:00,0.184,0.072,241.67,0.8,0,0,0
15-07-2010,23:11:00,2.716,0,242.58,11.2,0,0,19
26-12-2006,17:49:00,3.348,0,236.74,14.2,0,0,17
03-09-2007,21:50:00,1.294,0.234,240.45,5.4,0,1,0
11-06-2007,15:02:00,0.112,0,240.54,0.4,0,0,0
26-01-2010,14:53:00,0.746,0.054,247.69,3,0,0,1
18-06-2008,05:09:00,0.294,0.204,239.48,1.4,0,2,0
09-10-2010,16:49:00,1.586,0.174,239.9,6.6,1,1,18
18-09-2009,01:16:00,0.27,0.086,241.97,1.2,0,2,1
23-09-2010,18:54:00,0.66,0.188,240.95,2.8,0,1,1
07-09-2008,09:17:00,1.408,0.17,239.59,5.8,0,1,18
23-12-2008,09:07:00,1.67,0.062,240.32,6.8,0,1,18
18-06-2010,07:37:00,1.382,0.08,239.03,5.8,0,1,18
19-04-2009,17:43:00,0.244,0,241.49,1,0,0,1
06-09-2010,09:52:00,1.44,0.046,238.59,6,0,0,18
16-06-2007,06:09:00,0.264,0.25,240.51,1.4,0,1,0
16-10-2010,23:00:00,0.346,0.104,242.83,1.4,0,0,1
02-04-2007,06:47:00,0.222,0,244.74,1,0,0,0
19-06-2007,20:21:00,0.49,0.094,240.18,2,0,0,0
21-11-2010,11:50:00,0.298,0.048,237.66,1.2,0,2,0
21-05-2007,02:06:00,0.392,0.156,234.7,1.8,0,1,0
13-05-2008,12:52:00,0.24,0.12,242.48,1,0,1,0
28-11-2009,08:08:00,1.448,0.202,239.82,6,0,2,18
30-12-2006,00:45:00,0.214,0,243,1,0,0,0
15-12-2007,01:14:00,1.3,0,240.15,5.4,0,0,18
13-07-2008,19:57:00,0.396,0.072,239.29,1.6,0,0,1
12-03-2009,19:02:00,3.326,0.52,237.49,14.2,0,0,0
11-11-2009,03:58:00,0.36,0.138,246.06,1.6,0,0,1
16-04-2008,20:57:00,1.624,0,235.12,6.8,0,0,1
17-07-2010,10:24:00,1.306,0.096,240.53,5.4,0,1,18
16-07-2010,17:14:00,0.168,0,244.28,0.8,0,0,0
03-02-2008,00:26:00,2.714,0.08,239.07,11.2,2,0,18
12-05-2009,03:34:00,0.322,0,242.57,1.4,0,0,1
03-07-2007,05:13:00,0.174,0,240.52,0.8,0,0,0
26-11-2007,20:37:00,3.558,0.244,238.77,15,1,2,17
23-04-2007,20:39:00,1.52,0.05,236.71,6.4,0,0,0
28-12-2008,22:18:00,0.276,0.064,243.31,1.2,0,0,0
15-09-2008,23:06:00,0.742,0.276,244.28,3.2,1,1,0
09-10-2009,14:48:00,0.4,0.246,241.87,1.8,0,1,0
14-11-2009,00:21:00,0.38,0.182,240.55,1.6,0,2,1
02-08-2007,03:41:00,0.104,0,238.58,0.4,0,0,0
13-01-2007,21:52:00,5.884,0.246,231.01,25.4,0,2,16
23-10-2008,21:07:00,3.106,0.22,238.32,13,0,1,18
09-09-2007,21:23:00,2.494,0,234.38,10.6,0,0,17
08-09-2009,01:35:00,0.31,0.242,241.27,1.6,0,1,0
24-01-2007,12:17:00,2.186,0.384,238.86,9.8,3,2,18
05-05-2007,08:59:00,1.486,0.196,232.33,6.4,0,0,16
01-10-2008,06:44:00,0.374,0.084,243.72,1.6,0,2,0
26-03-2009,08:57:00,1.376,0.08,241.08,5.6,0,0,18
04-01-2007,03:41:00,2.3,0,240.68,9.4,0,0,0
11-05-2007,13:37:00,0.346,0,233.39,1.8,0,0,0
15-08-2008,06:30:00,0.156,0.126,242.52,0.8,0,0,1
02-03-2007,22:19:00,0.248,0,242.66,1.2,0,0,0
03-03-2010,03:40:00,0.3,0,242.19,1.2,0,0,0
26-05-2007,15:15:00,1.508,0.048,232.11,6.6,0,0,17
03-09-2007,18:23:00,0.214,0.12,238.73,1,0,0,0
06-03-2009,17:33:00,1.476,0.188,237.82,6.2,0,2,17
11-05-2008,19:52:00,0.906,0.138,238.91,3.8,0,0,0
29-08-2007,11:29:00,0.19,0.098,240.53,0.8,0,0,0
15-09-2009,22:12:00,1.862,0,242.08,7.6,0,0,0
17-06-2009,04:12:00,0.156,0,241.97,0.8,0,0,1
22-08-2009,16:05:00,0.724,0.236,240.47,3.4,0,0,9
01-08-2007,09:21:00,1.482,0.136,231.73,6.4,1,0,16
13-03-2009,01:17:00,0.306,0.102,248.83,1.2,0,1,0
20-09-2009,16:13:00,2.652,0.336,240.4,11.2,0,30,1
01-01-2010,15:06:00,0.782,0.114,244.2,3.2,0,1,0
18-03-2008,19:28:00,1.756,0.1,238.18,7.4,0,0,0
14-03-2009,13:23:00,1.382,0,245.48,5.6,0,0,18
02-12-2009,08:34:00,1.928,0.134,239.31,8,0,0,18
14-09-2010,07:55:00,2.316,0.284,238.18,9.8,0,0,30
22-04-2009,19:29:00,0.334,0,242.86,1.4,0,0,1
26-09-2007,23:32:00,0.424,0.108,243.76,1.8,0,0,0
02-12-2009,18:54:00,0.726,0.134,240.05,3,0,3,0
28-06-2008,01:12:00,0.32,0.23,240.15,1.6,0,1,0
10-09-2008,05:13:00,0.22,0.074,238.36,1,0,0,1
09-01-2009,13:13:00,0.33,0,246.52,1.6,0,0,0
09-10-2010,15:11:00,1.214,0.356,239.07,5.2,0,1,1
28-07-2010,15:10:00,0.404,0.338,240.78,2.2,0,1,1
18-11-2007,11:59:00,3.084,0.184,242.67,12.6,40,2,0
26-12-2008,19:29:00,1.604,0.086,242.94,6.6,0,0,0
04-09-2007,03:53:00,0.122,0,241.37,0.6,0,0,0
02-04-2008,01:23:00,0.342,0.126,244,1.4,0,0,0
16-10-2010,06:12:00,1.002,0.392,243.04,4.4,0,0,12
26-03-2010,03:00:00,0.244,0,244.77,1,0,0,1
22-11-2010,10:18:00,4.06,0,237.01,17.2,37,1,18
29-06-2010,22:34:00,1.322,0.336,239.63,5.6,0,1,0
15-11-2007,19:54:00,3.528,0.49,235.12,15,0,0,17
31-10-2007,00:18:00,0.284,0.082,243.2,1.2,0,0,0
23-05-2010,01:06:00,0.818,0,240.91,3.4,0,0,0
02-06-2010,06:02:00,0.172,0,241.52,0.8,0,0,0
16-03-2009,14:17:00,0.316,0.098,243.32,1.4,0,0,0
24-12-2009,04:30:00,0.314,0.122,248.86,1.2,0,0,0
16-09-2008,22:06:00,1.908,0.246,238.45,8,0,0,1
13-10-2008,22:08:00,2.096,0,239.51,8.6,0,0,0
09-11-2007,06:42:00,0.334,0.108,241.36,1.4,0,0,0
22-12-2006,22:49:00,3.314,0.062,240.99,13.8,0,2,0
15-04-2008,18:23:00,0.28,0,239.55,1.2,0,0,0
05-05-2010,06:28:00,0.322,0.054,238.84,1.4,0,1,1
29-11-2008,16:56:00,1.298,0.066,242.84,5.2,0,0,18
11-03-2009,12:50:00,1.742,0.262,245.08,7.2,0,4,18
02-08-2007,22:42:00,1.272,0.208,237.7,5.4,0,0,0
31-03-2010,01:00:00,0.416,0.244,242.22,2,0,1,0
07-07-2008,10:20:00,1.212,0,238.15,5,0,0,18
15-12-2008,03:02:00,0.352,0.07,245.33,1.4,0,0,0
28-03-2009,01:45:00,0.268,0,242.41,1.2,0,0,0
12-10-2010,06:00:00,0.36,0.07,241.8,1.4,0,0,0
23-03-2008,17:06:00,1.51,0.07,241.97,6.2,0,0,18
25-05-2010,01:50:00,0.352,0.218,242,1.6,0,0,1
19-08-2007,21:17:00,1.624,0.148,237.49,6.8,0,3,18
17-01-2010,04:25:00,0.324,0.128,248.94,1.4,0,0,1
29-07-2010,00:23:00,0.328,0.248,243.98,1.6,0,1,1
12-10-2010,23:17:00,1.054,0.124,242.93,4.4,0,0,1
16-07-2010,07:34:00,0.33,0.232,240.43,1.6,0,0,0
13-10-2008,15:40:00,0.572,0.186,242.93,2.4,0,2,0
30-08-2007,04:36:00,0.224,0.172,242.01,1.2,0,2,0
10-08-2009,21:22:00,1.172,0.198,241.94,4.8,0,2,1
10-12-2008,09:13:00,1.982,0.072,242.78,8,1,0,18
12-05-2010,11:22:00,1.59,0.31,241.52,6.6,0,2,18
14-01-2008,09:04:00,2.828,0.168,236.86,12,0,2,17
04-08-2010,11:35:00,0.234,0.114,242.55,1,0,2,1
17-12-2008,18:24:00,3.956,0.202,240.96,16.4,0,0,18
18-03-2010,00:32:00,0.498,0.356,243,2.4,0,1,1
15-03-2009,18:47:00,1.408,0.338,238.34,6,0,2,0
23-07-2010,01:48:00,0.426,0.174,238.6,2,0,1,1
10-04-2009,06:27:00,0.336,0.092,244.26,1.4,0,0,1
25-11-2008,19:12:00,3.63,0.372,238.78,15.8,34,2,0
01-05-2007,10:54:00,2.102,0.184,231.37,9,0,1,16
04-12-2008,18:57:00,2.012,0,240.82,8.4,0,0,0
15-03-2008,00:48:00,0.346,0.112,244.47,1.4,0,1,0
14-05-2009,00:14:00,0.41,0.228,243.98,1.8,0,2,1
03-06-2010,12:15:00,1.32,0.072,237.17,5.6,0,0,18
15-05-2007,20:05:00,0.738,0.114,237.33,3.2,0,0,0
24-02-2010,08:26:00,3.478,0.242,233.48,15,2,33,18
18-06-2008,19:17:00,4.506,0.436,237.86,19,38,0,29
15-02-2010,12:33:00,1.448,0.072,243.74,5.8,0,0,19
28-04-2007,01:22:00,?,?,?,?,?,?,
28-09-2008,17:41:00,1.444,0.06,238.54,6,0,2,18
08-01-2009,02:26:00,0.342,0.078,249.78,1.4,0,1,0
03-07-2009,16:41:00,0.312,0.082,241.23,1.2,0,0,1
11-05-2007,02:34:00,0.11,0,236.34,0.6,0,0,0
04-02-2010,01:20:00,1.412,0.05,242.04,5.8,0,0,18
30-07-2008,04:27:00,0.35,0,239.67,1.8,0,0,0
08-05-2010,14:51:00,1.448,0.104,245.91,5.8,0,0,19
04-06-2007,01:35:00,0.424,0.292,234.66,2.2,0,1,0
26-05-2007,04:34:00,0.22,0,236.81,1,0,0,0
19-08-2007,14:00:00,0.37,0.308,239.17,2,0,0,0
17-05-2010,00:20:00,1.586,0.208,241.13,6.6,0,2,18
11-03-2008,22:33:00,2.106,0,239.84,8.8,1,0,17
01-06-2009,23:14:00,0.218,0,244.96,1,0,0,0
01-05-2010,11:58:00,1.468,0.214,238.53,6.2,0,1,18
26-05-2010,09:33:00,3.176,0.23,234.57,14.2,25,0,17
08-08-2009,13:31:00,0.236,0.142,242.98,1,0,0,1
15-01-2010,12:02:00,1.624,0.17,244.48,6.6,0,0,19
03-04-2007,23:41:00,0.228,0,246.3,1,0,0,0
03-04-2008,02:25:00,0.39,0.168,239.66,1.8,0,1,0
04-02-2008,16:14:00,0.218,0,241.31,0.8,0,0,0
15-01-2009,16:14:00,0.21,0,246.98,0.8,0,0,0
22-06-2007,13:35:00,0.228,0.132,241.42,1,0,0,0
26-10-2010,06:17:00,0.366,0.124,247.27,1.6,0,0,1
03-03-2008,14:54:00,0.6,0.098,243.43,2.4,0,1,0
01-08-2010,13:58:00,0.254,0.112,238.25,1.2,0,0,1
30-08-2009,23:27:00,0.974,0.2,244.06,4.2,0,0,6
19-09-2007,21:44:00,0.684,0.104,240.39,2.8,0,0,0
24-09-2010,04:48:00,0.238,0.078,239.39,1,0,0,1
10-01-2008,06:17:00,0.502,0.094,243.22,2.2,0,0,0
09-12-2007,21:48:00,2.98,0,240.03,12.4,38,0,0
31-03-2009,09:22:00,1.476,0.124,243.46,6,0,2,18
25-10-2008,02:32:00,0.34,0.058,244.16,1.4,0,1,0
05-07-2007,03:41:00,0.25,0.158,242.47,1.2,0,0,0
04-10-2008,10:50:00,2.862,0,235.33,12,0,0,18
15-01-2007,04:17:00,0.318,0.148,244.14,1.4,0,0,0
24-07-2009,20:05:00,0.228,0.144,243.29,1,0,0,1
13-10-2009,13:54:00,0.508,0.174,240.53,2.2,0,1,1
22-05-2007,01:21:00,0.206,0.052,235.82,0.8,0,0,0
27-09-2008,23:42:00,2.598,0.26,238.66,10.8,0,0,1
21-10-2008,03:05:00,0.348,0,243.38,1.6,0,0,1
28-09-2007,04:45:00,0.308,0.09,241.38,1.2,0,0,0
16-05-2010,11:16:00,0.454,0,239.99,2,0,0,1
26-12-2008,20:32:00,0.214,0,244.43,0.8,0,0,0
20-03-2007,15:33:00,0.294,0.086,243.83,1.2,0,0,0
06-04-2010,00:03:00,0.408,0.226,243.88,1.8,0,0,1
09-01-2010,17:26:00,0.38,0.092,241.71,1.6,0,1,1
21-07-2009,15:15:00,0.912,0.282,243.85,3.8,0,0,12
18-02-2009,18:21:00,0.3,0.046,244.2,1.4,0,0,0
24-01-2008,23:43:00,1.26,0,244.09,5.2,0,0,0
02-04-2010,15:39:00,1.52,0.1,246.54,6,0,0,19
23-07-2008,05:14:00,0.328,0.234,239.08,1.6,0,1,1
02-12-2008,11:03:00,1.74,0.23,239.55,7.6,0,1,17
28-09-2008,19:20:00,0.654,0.068,240.12,2.6,0,1,0
13-08-2008,02:02:00,0.274,0.272,240.26,1.6,0,2,1
10-11-2010,11:17:00,5.532,0.168,229.03,24,0,70,16
08-09-2007,19:24:00,0.368,0.21,239.64,1.8,0,1,0
26-02-2007,06:04:00,0.392,0.232,241.98,1.8,0,0,0
04-07-2009,14:01:00,1.628,0.198,237.17,6.8,0,0,18
07-02-2007,00:44:00,0.224,0,244.78,1,0,0,0
12-05-2010,14:59:00,3.066,0,243.6,13,0,26,19
19-03-2010,03:56:00,1.656,0.218,240.6,6.8,0,0,19
10-08-2008,01:49:00,0.08,0,241.64,0.2,0,0,1
11-06-2008,21:50:00,3.156,0.322,239.21,13.2,0,1,18
27-10-2007,01:30:00,0.492,0.072,241.84,2.4,0,1,0
11-06-2009,19:16:00,1.492,0,240.43,6.2,0,0,19
16-11-2007,00:31:00,0.232,0,245.25,1,0,0,0
07-05-2009,22:55:00,0.584,0.072,242.75,2.4,0,0,1
03-09-2007,16:26:00,0.204,0.104,242.22,1,0,0,0
30-01-2007,03:37:00,0.352,0.164,245.42,1.6,0,0,0
16-02-2009,04:47:00,0.394,0.058,247.12,1.6,0,0,0
28-09-2010,15:01:00,?,?,?,?,?,?,
05-08-2008,13:01:00,0.314,0.246,238.3,1.6,0,1,1
25-08-2007,16:57:00,1.252,0.116,238.88,5.2,0,0,18
05-10-2008,00:30:00,0.316,0.068,239.84,1.2,0,0,1
27-10-2008,10:57:00,0.372,0.172,241.45,1.6,0,2,0
19-07-2007,09:28:00,0.21,0.084,228.56,1,0,0,0
22-02-2010,22:21:00,0.336,0.054,239.75,1.4,0,2,1
22-08-2008,09:00:00,0.082,0,242.21,0.2,0,0,1
27-10-2008,20:32:00,0.206,0.052,242.92,0.8,0,0,0
28-09-2008,00:24:00,2.58,0.318,239.2,10.8,0,0,0
20-09-2007,10:05:00,1.15,0,237.43,4.8,0,0,17
03-02-2008,06:02:00,0.31,0.07,242.83,1.2,0,0,0
21-10-2009,08:46:00,1.756,0.098,242.17,7.2,0,0,19
04-07-2009,04:12:00,0.138,0,244.13,0.6,0,0,1
02-05-2007,03:04:00,0.382,0.048,235.59,1.8,0,1,0
16-03-2007,03:19:00,0.766,0.078,241.57,3.2,0,1,0
05-04-2007,00:12:00,0.31,0.104,241.68,1.4,0,0,0
12-07-2007,17:29:00,1.364,0.21,240.9,5.6,0,0,18
12-06-2010,06:19:00,0.256,0.104,242.78,1.2,0,1,0
26-08-2007,21:46:00,1.59,0.348,238.92,6.8,0,1,0
07-11-2007,15:31:00,0.332,0.17,242.25,1.6,0,0,0
01-02-2010,03:10:00,1.424,0.092,245.92,5.8,0,1,19
09-05-2010,08:40:00,0.428,0.148,239.12,2,0,0,1
07-04-2010,23:14:00,0.484,0.234,244.18,2.2,0,0,1
16-07-2010,08:18:00,0.344,0.254,241.07,1.8,0,1,1
29-11-2007,10:06:00,1.71,0.068,238.83,7.2,0,0,17
